numRequests,tamanhoResposta,totalImageSize,RequestsJS,RequestsHTML,RequestsCSS,avgNumRequests,avgTamanhoResposta,avgTotalImageSize,avgRequestsJS,avgRequestsHTML,avgRequestsCSS,totalSilenceTime,avgSilenceTime,silenceCount,Label
39,212652,104243,19,6,0,3.9,21265.2,10424.3,1.9,0.6,0,247,35.28571429,7,0
32,212884,100345,19,7,0,3.2,21288.4,10034.5,1.9,0.7,0,271,38.71428571,7,0
7,21898,5390,0,4,0,0.7,2189.8,539,0,0.4,0,156,31.2,5,0
7,21898,5390,0,4,0,0.7,2189.8,539,0,0.4,0,156,31.2,5,0
36,384818,250216,14,8,0,3.6,38481.8,25021.6,1.4,0.8,0,267,26.7,10,0
39,382051,249715,14,8,0,3.9,38205.1,24971.5,1.4,0.8,0,239,23.9,10,0
41,387656,252165,14,8,0,4.1,38765.6,25216.5,1.4,0.8,0,242,22,11,0
47,508227,359713,14,12,0,4.7,50822.7,35971.3,1.4,1.2,0,210,14,15,0
69,598202,360200,33,13,0,6.9,59820.2,36020,3.3,1.3,0,272,16,17,0
44,252168,119788,19,12,0,4.4,25216.8,11978.8,1.9,1.2,0,260,18.57142857,14,0
27,811581,617177,8,0,7,2.7,81158.1,61717.7,0.8,0,0.7,0,0,0,0
1,5183,0,0,1,0,0.1,518.3,0,0,0.1,0,0,0,0,0
3,5183,0,0,1,0,0.1,518.3,0,0,0.1,0,0,0,0,0
5,5183,0,0,1,0,0.1,518.3,0,0,0.1,0,0,0,0,0
1,5183,0,0,1,0,0.1,518.3,0,0,0.1,0,0,0,0,0
10,5183,0,0,1,0,0.1,518.3,0,0,0.1,0,0,0,0,0
8,5278,0,0,1,0,0.1,527.8,0,0,0.1,0,0,0,0,0
16,962733,951184,0,3,0,1.6,96273.3,95118.4,0,0.3,0,55,27.5,2,0
17,963221,951672,0,3,0,1.7,96322.1,95167.2,0,0.3,0,75,25,3,0
26,1984713,1968689,0,4,0,2.6,198471.3,196868.9,0,0.4,0,149,37.25,4,0
26,1984713,1968689,0,4,0,2.6,198471.3,196868.9,0,0.4,0,149,37.25,4,0
25,1979435,1968689,0,3,0,2.5,197943.5,196868.9,0,0.3,0,138,46,3,0
10,1021980,1017505,0,1,0,1,102198,101750.5,0,0.1,0,74,74,1,0
9,1021492,1017017,0,1,0,0.9,102149.2,101701.7,0,0.1,0,0,0,0,0
1,3687,0,0,1,0,0.1,368.7,0,0,0.1,0,0,0,0,0
6,263897,256578,0,2,0,0.6,26389.7,25657.8,0,0.2,0,112,112,1,0
9,756309,744860,0,3,0,0.9,75630.9,74486,0,0.3,0,121,60.5,2,0
9,756309,744860,0,3,0,0.9,75630.9,74486,0,0.3,0,121,60.5,2,0
9,756309,744860,0,3,0,0.9,75630.9,74486,0,0.3,0,121,60.5,2,0
10,771310,760393,0,3,0,1,77131,76039.3,0,0.3,0,215,107.5,2,0
6,514255,503815,0,2,0,0.6,51425.5,50381.5,0,0.2,0,276,138,2,0
4,25406,15533,0,2,0,0.4,2540.6,1553.3,0,0.2,0,89,44.5,2,0
4,25406,15533,0,2,0,0.4,2540.6,1553.3,0,0.2,0,89,44.5,2,0
4,25406,15533,0,2,0,0.4,2540.6,1553.3,0,0.2,0,89,44.5,2,0
5,228147,218740,0,3,0,0.5,22814.7,21874,0,0.3,0,252,84,3,0
4,224992,218740,0,3,0,0.4,22499.2,21874,0,0.3,0,233,116.5,2,0
3,221429,218740,0,2,0,0.3,22142.9,21874,0,0.2,0,8,8,1,0
13,342338,334632,0,3,0,1.3,34233.8,33463.2,0,0.3,0,154,77,2,0
13,342338,334632,0,3,0,1.3,34233.8,33463.2,0,0.3,0,154,77,2,0
10,120909,115892,0,1,0,1,12090.9,11589.2,0,0.1,0,0,0,0,0
10,120909,115892,0,1,0,1,12090.9,11589.2,0,0.1,0,0,0,0,0
10,120909,115892,0,1,0,1,12090.9,11589.2,0,0.1,0,0,0,0,0
32,1217520,1093705,10,1,4,3.2,121752,109370.5,1,0.1,0.4,17,17,1,0
41,1230181,1096155,16,2,4,4.1,123018.1,109615.5,1.6,0.2,0.4,73,24.33333333,3,0
49,1238604,1096155,22,4,4,4.9,123860.4,109615.5,2.2,0.4,0.4,117,23.4,5,0
131,6413829,6202326,31,5,5,13.1,641382.9,620232.6,3.1,0.5,0.5,200,25,8,0
131,6413829,6202326,31,5,5,13.1,641382.9,620232.6,3.1,0.5,0.5,200,25,8,0
99,5196309,5108621,21,4,1,9.9,519630.9,510862.1,2.1,0.4,0.1,130,21.66666667,6,0
90,5183648,5106171,15,3,1,9,518364.8,510617.1,1.5,0.3,0.1,100,25,4,0
82,5175225,5106171,9,1,1,8.2,517522.5,510617.1,0.9,0.1,0.1,36,18,2,0
5,92001,87189,0,2,0,0.5,9200.1,8718.9,0,0.2,0,41,20.5,2,0
5,92001,87189,0,2,0,0.5,9200.1,8718.9,0,0.2,0,41,20.5,2,0
8,192235,182145,0,3,0,0.8,19223.5,18214.5,0,0.3,0,142,47.33333333,3,0
8,192235,182145,0,3,0,0.8,19223.5,18214.5,0,0.3,0,142,47.33333333,3,0
6,150109,141596,0,2,0,0.6,15010.9,14159.6,0,0.2,0,130,65,2,0
8,102670,97392,0,1,0,0.8,10267,9739.2,0,0.1,0,175,87.5,2,0
8,102670,97392,0,1,0,0.8,10267,9739.2,0,0.1,0,175,87.5,2,0
5,2436,2436,0,0,0,0.5,243.6,243.6,0,0,0,4,4,1,0
5,2436,2436,0,0,0,0.5,243.6,243.6,0,0,0,4,4,1,0
5,2436,2436,0,0,0,0.5,243.6,243.6,0,0,0,4,4,1,0
4,1949,0,4,0,0,0.4,194.9,0,0.4,0,0,0,0,0,0
44,1584398,1271750,15,8,10,4.4,158439.8,127175,1.5,0.8,1,292,41.71428571,7,1
40,1635306,1364698,13,7,10,4,163530.6,136469.8,1.3,0.7,1,241,40.16666667,6,1
40,1633096,1402959,12,8,10,4,163309.6,140295.9,1.2,0.8,1,274,39.14285714,7,1
41,1793165,1596545,13,7,9,4.1,179316.5,159654.5,1.3,0.7,0.9,230,38.33333333,6,1
56,1943662,1600937,19,8,16,5.6,194366.2,160093.7,1.9,0.8,1.6,274,39.14285714,7,1
54,1871814,1606118,17,7,15,5.4,187181.4,160611.8,1.7,0.7,1.5,232,38.66666667,6,1
70,1794810,1358756,24,8,19,7,179481,135875.6,2.4,0.8,1.9,281,40.14285714,7,1
73,1816830,1385168,23,7,19,7.3,181683,138516.8,2.3,0.7,1.9,238,39.66666667,6,1
90,2499866,2073868,20,8,17,9,249986.6,207386.8,2,0.8,1.7,279,39.85714286,7,1
81,2376912,2076979,14,7,13,8.1,237691.2,207697.9,1.4,0.7,1.3,243,40.5,6,1
79,2438791,2156544,11,8,12,7.9,243879.1,215654.4,1.1,0.8,1.2,280,40,7,1
61,2054574,1941053,3,7,8,6.1,205457.4,194105.3,0.3,0.7,0.8,244,40.66666667,6,1
65,1840056,1703396,5,8,11,6.5,184005.6,170339.6,0.5,0.8,1.1,283,40.42857143,7,1
43,706296,576602,7,7,12,4.3,70629.6,57660.2,0.7,0.7,1.2,244,40.66666667,6,1
46,1366737,1204125,8,7,10,4.6,136673.7,120412.5,0.8,0.7,1,250,41.66666667,6,1
54,1693397,1513341,12,7,10,5.4,169339.7,151334.1,1.2,0.7,1,254,42.33333333,6,1
55,1722030,1513341,13,7,10,5.5,172203,151334.1,1.3,0.7,1,264,44,6,1
60,1988828,1731044,15,7,11,6,198882.8,173104.4,1.5,0.7,1.1,250,41.66666667,6,1
58,1898689,1632985,14,7,12,5.8,189868.9,163298.5,1.4,0.7,1.2,244,40.66666667,6,1
55,1591435,1375026,11,8,12,5.5,159143.5,137502.6,1.1,0.8,1.2,286,40.85714286,7,1
47,1207066,985456,11,7,11,4.7,120706.6,98545.6,1.1,0.7,1.1,247,41.16666667,6,1
50,1237385,989848,13,7,11,5,123738.5,98984.8,1.3,0.7,1.1,259,43.16666667,6,1
54,985833,701531,16,7,12,5.4,98583.3,70153.1,1.6,0.7,1.2,260,43.33333333,6,1
56,999038,697139,18,7,13,5.6,99903.8,69713.9,1.8,0.7,1.3,250,41.66666667,6,1
57,1027696,691389,20,7,15,5.7,102769.6,69138.9,2,0.7,1.5,245,40.83333333,6,1
60,1042602,691389,21,7,17,6,104260.2,69138.9,2.1,0.7,1.7,238,39.66666667,6,1
63,1567305,1220696,19,8,19,6.3,156730.5,122069.6,1.9,0.8,1.9,295,42.14285714,7,1
40,1134414,913800,12,7,13,4,113441.4,91380,1.2,0.7,1.3,255,42.5,6,1
46,1187438,913800,15,8,15,4.6,118743.8,91380,1.5,0.8,1.5,291,41.57142857,7,1
44,948491,709126,13,7,14,4.4,94849.1,70912.6,1.3,0.7,1.4,242,40.33333333,6,1
49,1350850,1120642,10,7,13,4.9,135085,112064.2,1,0.7,1.3,239,39.83333333,6,1
44,807548,586943,12,7,9,4.4,80754.8,58694.3,1.2,0.7,0.9,244,40.66666667,6,1
50,1641722,1425128,11,7,9,5,164172.2,142512.8,1.1,0.7,0.9,251,41.83333333,6,1
63,2480100,2273497,10,7,5,6.3,248010,227349.7,1,0.7,0.5,258,43,6,1
63,2363261,2106854,13,7,7,6.3,236326.1,210685.4,1.3,0.7,0.7,256,42.66666667,6,1
57,1964391,1690946,13,8,10,5.7,196439.1,169094.6,1.3,0.8,1,290,41.42857143,7,1
54,1917545,1690946,10,7,11,5.4,191754.5,169094.6,1,0.7,1.1,249,41.5,6,1
54,1746389,1492622,11,7,13,5.4,174638.9,149262.2,1.1,0.7,1.3,247,41.16666667,6,1
38,876235,644253,12,7,14,3.8,87623.5,64425.3,1.2,0.7,1.4,250,41.66666667,6,1
35,850287,644253,10,7,13,3.5,85028.7,64425.3,1,0.7,1.3,255,42.5,6,1
42,906012,648645,14,7,15,4.2,90601.2,64864.5,1.4,0.7,1.5,256,42.66666667,6,1
44,918362,652853,15,7,15,4.4,91836.2,65285.3,1.5,0.7,1.5,257,42.83333333,6,1
50,445303,150585,20,8,14,5,44530.3,15058.5,2,0.8,1.4,298,42.57142857,7,1
47,427911,150585,17,7,15,4.7,42791.1,15058.5,1.7,0.7,1.5,242,40.33333333,6,1
65,1863498,1608942,20,8,14,6.5,186349.8,160894.2,2,0.8,1.4,285,40.71428571,7,1
51,1754549,1604550,15,7,7,5.1,175454.9,160455,1.5,0.7,0.7,247,41.16666667,6,1
49,1746764,1607312,14,7,6,4.9,174676.4,160731.2,1.4,0.7,0.6,248,41.33333333,6,1
42,1772234,1656938,10,7,8,4.2,177223.4,165693.8,1,0.7,0.8,238,39.66666667,6,1
48,1841629,1729414,13,8,7,4.8,184162.9,172941.4,1.3,0.8,0.7,268,38.28571429,7,1
30,396106,276059,11,7,5,3,39610.6,27605.9,1.1,0.7,0.5,226,37.66666667,6,1
36,475792,280451,13,8,7,3.6,47579.2,28045.1,1.3,0.8,0.7,273,39,7,1
39,494328,273481,15,8,9,3.9,49432.8,27348.1,1.5,0.8,0.9,277,39.57142857,7,1
47,405094,152324,19,8,10,4.7,40509.4,15232.4,1.9,0.8,1,275,39.28571429,7,1
44,404604,156453,18,7,9,4.4,40460.4,15645.3,1.8,0.7,0.9,242,40.33333333,6,1
48,423211,151451,20,8,12,4.8,42321.1,15145.1,2,0.8,1.2,270,38.57142857,7,1
54,614427,395897,20,8,12,5.4,61442.7,39589.7,2,0.8,1.2,254,36.28571429,7,1
24,294593,200407,3,7,3,2.4,29459.3,20040.7,0.3,0.7,0.3,240,40,6,1
27,764907,668982,2,6,4,2.7,76490.7,66898.2,0.2,0.6,0.4,257,51.4,5,1
27,791259,705324,2,6,4,2.7,79125.9,70532.4,0.2,0.6,0.4,252,50.4,5,1
44,1746146,1646533,4,8,5,4.4,174614.6,164653.3,0.4,0.8,0.5,278,39.71428571,7,1
49,1821350,1710409,5,9,7,4.9,182135,171040.9,0.5,0.9,0.7,299,37.375,8,1
46,1957426,1846413,5,9,7,4.6,195742.6,184641.3,0.5,0.9,0.7,291,36.375,8,1
43,1477601,1371739,8,9,6,4.3,147760.1,137173.9,0.8,0.9,0.6,262,32.75,8,1
47,1512820,1395106,10,10,6,4.7,151282,139510.6,1,1,0.6,261,29,9,1
31,554850,420937,10,8,4,3.1,55485,42093.7,1,0.8,0.4,241,34.42857143,7,1
31,646603,514435,11,8,2,3.1,64660.3,51443.5,1.1,0.8,0.2,246,35.14285714,7,1
32,430468,292666,11,8,3,3.2,43046.8,29266.6,1.1,0.8,0.3,275,39.28571429,7,1
28,709697,589646,7,7,3,2.8,70969.7,58964.6,0.7,0.7,0.3,242,40.33333333,6,1
24,897154,805019,4,6,2,2.4,89715.4,80501.9,0.4,0.6,0.2,237,47.4,5,1
29,1754749,1691200,2,7,2,2.9,175474.9,169120,0.2,0.7,0.2,262,43.66666667,6,1
28,1706676,1643997,0,6,3,2.8,170667.6,164399.7,0,0.6,0.3,199,39.8,5,1
32,1868715,1805669,0,8,2,3.2,186871.5,180566.9,0,0.8,0.2,289,41.28571429,7,1
34,1704500,1630814,2,9,2,3.4,170450,163081.4,0.2,0.9,0.2,286,35.75,8,1
33,1431381,1355732,3,9,2,3.3,143138.1,135573.2,0.3,0.9,0.2,259,32.375,8,1
27,546098,441136,4,8,2,2.7,54609.8,44113.6,0.4,0.8,0.2,246,35.14285714,7,1
31,1441011,1335335,5,10,2,3.1,144101.1,133533.5,0.5,1,0.2,286,31.77777778,9,1
28,1448598,1349268,5,8,2,2.8,144859.8,134926.8,0.5,0.8,0.2,276,39.42857143,7,1
27,1706000,1636674,4,7,1,2.7,170600,163667.4,0.4,0.7,0.1,266,44.33333333,6,1
35,2115553,2029771,4,7,2,3.5,211555.3,202977.1,0.4,0.7,0.2,271,45.16666667,6,1
40,2126838,2036054,6,8,3,4,212683.8,203605.4,0.6,0.8,0.3,285,40.71428571,7,1
37,1591193,1509269,5,6,2,3.7,159119.3,150926.9,0.5,0.6,0.2,212,42.4,5,1
38,1519905,1435481,5,7,3,3.8,151990.5,143548.1,0.5,0.7,0.3,242,40.33333333,6,1
38,1273141,1156255,6,7,4,3.8,127314.1,115625.5,0.6,0.7,0.4,225,37.5,6,1
30,1319241,1221803,6,7,3,3,131924.1,122180.3,0.6,0.7,0.3,251,41.83333333,6,1
34,1599890,1500923,6,7,3,3.4,159989,150092.3,0.6,0.7,0.3,259,43.16666667,6,1
34,1395318,1271157,7,8,3,3.4,139531.8,127115.7,0.7,0.8,0.3,251,35.85714286,7,1
31,1306236,1180716,7,7,3,3.1,130623.6,118071.6,0.7,0.7,0.3,242,40.33333333,6,1
28,1136228,1047726,5,7,3,2.8,113622.8,104772.6,0.5,0.7,0.3,245,40.83333333,6,1
64,2598806,2488766,4,8,4,6.4,259880.6,248876.6,0.4,0.8,0.4,265,37.85714286,7,1
56,2282934,2205254,3,7,3,5.6,228293.4,220525.4,0.3,0.7,0.3,266,44.33333333,6,1
53,2043180,1991618,3,6,3,5.3,204318,199161.8,0.3,0.6,0.3,233,46.6,5,1
59,2171566,2062269,6,7,3,5.9,217156.6,206226.9,0.6,0.7,0.3,256,42.66666667,6,1
58,2170348,2060562,6,7,2,5.8,217034.8,206056.2,0.6,0.7,0.2,244,40.66666667,6,1
24,333079,241632,6,7,2,2.4,33307.9,24163.2,0.6,0.7,0.2,235,39.16666667,6,1
29,470355,363011,5,8,4,2.9,47035.5,36301.1,0.5,0.8,0.4,271,38.71428571,7,1
48,3424029,3291981,4,9,4,4.8,342402.9,329198.1,0.4,0.9,0.4,270,33.75,8,1
72,4676568,4560690,2,9,4,7.2,467656.8,456069,0.2,0.9,0.4,254,31.75,8,1
78,4942829,4824536,3,10,4,7.8,494282.9,482453.6,0.3,1,0.4,277,30.77777778,9,1
88,5817436,5668071,5,9,3,8.8,581743.6,566807.1,0.5,0.9,0.3,257,32.125,8,1
81,5860381,5733911,4,8,1,8.1,586038.1,573391.1,0.4,0.8,0.1,273,39,7,1
72,3243512,3107202,7,8,2,7.2,324351.2,310720.2,0.7,0.8,0.2,274,39.14285714,7,1
56,3011668,2905888,8,8,2,5.6,301166.8,290588.8,0.8,0.8,0.2,268,38.28571429,7,1
55,2979318,2836501,8,7,3,5.5,297931.8,283650.1,0.8,0.7,0.3,217,36.16666667,6,1
46,2551865,2439596,7,7,3,4.6,255186.5,243959.6,0.7,0.7,0.3,217,36.16666667,6,1
48,2456156,2307338,9,7,3,4.8,245615.6,230733.8,0.9,0.7,0.3,255,42.5,6,1
41,2110132,1975102,8,7,3,4.1,211013.2,197510.2,0.8,0.7,0.3,247,41.16666667,6,1
30,1008619,863108,6,7,3,3,100861.9,86310.8,0.6,0.7,0.3,265,44.16666667,6,1
35,841989,724500,9,8,3,3.5,84198.9,72450,0.9,0.8,0.3,245,35,7,1
31,305570,192907,8,8,4,3.1,30557,19290.7,0.8,0.8,0.4,245,35,7,1
31,261810,180195,8,8,4,3.1,26181,18019.5,0.8,0.8,0.4,258,36.85714286,7,1
31,321546,175987,9,8,4,3.1,32154.6,17598.7,0.9,0.8,0.4,280,40,7,1
29,253298,113593,11,7,3,2.9,25329.8,11359.3,1.1,0.7,0.3,225,37.5,6,1
111,3335180,2800926,29,8,30,11.1,333518,280092.6,2.9,0.8,3,273,39,7,1
93,2016067,1476531,29,7,30,9.3,201606.7,147653.1,2.9,0.7,3,238,39.66666667,6,1
111,2830651,2214031,32,8,36,11.1,283065.1,221403.1,3.2,0.8,3.6,290,41.42857143,7,1
95,3037367,2557245,24,7,30,9.5,303736.7,255724.5,2.4,0.7,3,259,43.16666667,6,1
74,3269117,2963589,16,7,20,7.4,326911.7,296358.9,1.6,0.7,2,252,42,6,1
68,3524541,3277307,13,7,18,6.8,352454.1,327730.7,1.3,0.7,1.8,253,42.16666667,6,1
48,3039282,2909305,7,8,14,4.8,303928.2,290930.5,0.7,0.8,1.4,274,39.14285714,7,1
39,2281347,2176986,7,8,11,3.9,228134.7,217698.6,0.7,0.8,1.1,259,37,7,1
46,2029103,1918222,9,8,14,4.6,202910.3,191822.2,0.9,0.8,1.4,264,37.71428571,7,1
61,2367087,2215505,11,8,17,6.1,236708.7,221550.5,1.1,0.8,1.7,265,37.85714286,7,1
59,1944542,1799434,11,8,16,5.9,194454.2,179943.4,1.1,0.8,1.6,265,37.85714286,7,1
54,1472019,1336581,11,7,13,5.4,147201.9,133658.1,1.1,0.7,1.3,236,39.33333333,6,1
87,5098996,4959331,10,7,13,8.7,509899.6,495933.1,1,0.7,1.3,242,40.33333333,6,1
88,5080257,4866281,12,7,15,8.8,508025.7,486628.1,1.2,0.7,1.5,253,42.16666667,6,1
81,4142574,3890171,15,7,16,8.1,414257.4,389017.1,1.5,0.7,1.6,256,42.66666667,6,1
98,4564571,4194349,21,7,20,9.8,456457.1,419434.9,2.1,0.7,2,254,42.33333333,6,1
124,4887154,4330029,31,8,28,12.4,488715.4,433002.9,3.1,0.8,2.8,284,40.57142857,7,1
86,1314668,789075,31,7,25,8.6,131466.8,78907.5,3.1,0.7,2.5,228,38,6,1
89,1581426,1109608,29,8,24,8.9,158142.6,110960.8,2.9,0.8,2.4,272,38.85714286,7,1
85,1509178,1033645,25,7,24,8.5,150917.8,103364.5,2.5,0.7,2.4,244,40.66666667,6,1
87,2127519,1748968,18,7,18,8.7,212751.9,174896.8,1.8,0.7,1.8,246,41,6,1
63,1818613,1613288,7,7,12,6.3,181861.3,161328.8,0.7,0.7,1.2,267,44.5,6,1
64,1737929,1526799,6,7,15,6.4,173792.9,152679.9,0.6,0.7,1.5,266,44.33333333,6,1
62,1482814,1247459,6,7,15,6.2,148281.4,124745.9,0.6,0.7,1.5,252,42,6,1
54,1309414,1119003,6,7,12,5.4,130941.4,111900.3,0.6,0.7,1.2,255,42.5,6,1
63,1100018,773433,15,8,22,6.3,110001.8,77343.3,1.5,0.8,2.2,272,38.85714286,7,1
92,2660475,2293286,19,8,27,9.2,266047.5,229328.6,1.9,0.8,2.7,258,36.85714286,7,1
96,2827768,2438478,21,8,26,9.6,282776.8,243847.8,2.1,0.8,2.6,257,36.71428571,7,1
86,2728843,2397285,18,7,23,8.6,272884.3,239728.5,1.8,0.7,2.3,233,38.83333333,6,1
165,6509287,6152959,17,8,24,16.5,650928.7,615295.9,1.7,0.8,2.4,280,40,7,1
139,5682518,5425415,13,7,16,13.9,568251.8,542541.5,1.3,0.7,1.6,251,41.83333333,6,1
131,4330092,3909954,20,7,20,13.1,433009.2,390995.4,2,0.7,2,263,43.83333333,6,1
130,4175348,3768666,22,7,20,13,417534.8,376866.6,2.2,0.7,2,256,42.66666667,6,1
152,4933344,4389614,30,8,25,15.2,493334.4,438961.4,3,0.8,2.5,285,40.71428571,7,1
91,2050973,1458086,36,7,27,9.1,205097.3,145808.6,3.6,0.7,2.7,249,41.5,6,1
116,3159292,2520226,40,8,32,11.6,315929.2,252022.6,4,0.8,3.2,273,39,7,1
111,3170060,2629446,35,7,26,11.1,317006,262944.6,3.5,0.7,2.6,239,39.83333333,6,1
124,3388197,2761700,37,7,30,12.4,338819.7,276170,3.7,0.7,3,237,39.5,6,1
107,2674967,2144960,30,7,27,10.7,267496.7,214496,3,0.7,2.7,235,39.16666667,6,1
96,2418266,1929828,25,7,25,9.6,241826.6,192982.8,2.5,0.7,2.5,243,40.5,6,1
135,4480935,4038360,18,7,19,13.5,448093.5,403836,1.8,0.7,1.9,242,40.33333333,6,1
125,4498782,4116359,17,7,17,12.5,449878.2,411635.9,1.7,0.7,1.7,239,39.83333333,6,1
125,4404995,3983921,21,8,19,12.5,440499.5,398392.1,2.1,0.8,1.9,285,40.71428571,7,1
133,4514125,4024655,27,7,21,13.3,451412.5,402465.5,2.7,0.7,2.1,257,42.83333333,6,1
157,5276894,4733844,33,8,24,15.7,527689.4,473384.4,3.3,0.8,2.4,287,41,7,1
100,2359232,1759175,38,7,28,10,235923.2,175917.5,3.8,0.7,2.8,253,42.16666667,6,1
102,2262963,1683715,36,7,29,10.2,226296.3,168371.5,3.6,0.7,2.9,247,41.16666667,6,1
90,2230357,1784459,29,7,21,9,223035.7,178445.9,2.9,0.7,2.1,245,40.83333333,6,1
81,2102300,1739517,25,7,18,8.1,210230,173951.7,2.5,0.7,1.8,249,41.5,6,1
69,1328747,929109,25,7,23,6.9,132874.7,92910.9,2.5,0.7,2.3,261,43.5,6,1
56,1011793,728898,20,7,18,5.6,101179.3,72889.8,2,0.7,1.8,258,43,6,1
63,1072762,659388,25,8,22,6.3,107276.2,65938.8,2.5,0.8,2.2,290,41.42857143,7,1
56,967528,554436,23,7,22,5.6,96752.8,55443.6,2.3,0.7,2.2,250,41.66666667,6,1
60,1344803,913753,24,7,21,6,134480.3,91375.3,2.4,0.7,2.1,254,42.33333333,6,1
55,1184265,859770,18,7,16,5.5,118426.5,85977,1.8,0.7,1.6,246,41,6,1
90,2348399,1805708,29,8,28,9,234839.9,180570.8,2.9,0.8,2.8,274,39.14285714,7,1
283,7217385,5888739,70,19,65,28.3,721738.5,588873.9,7,1.9,6.5,289,16.05555556,18,1
291,6663255,5238641,76,19,72,29.1,666325.5,523864.1,7.6,1.9,7.2,284,15.77777778,18,1
